customer_key,customer_id,first_name,last_name,gender,date_of_birth,nationality,email,phone
269,CUS0000269,Anthony,Dennis,M,1977-02-17,Malaysian,kmullins@example.net,936-246-2251
270,CUS0000270,Kimberly,Baker,F,1977-07-07,Australian,iayala@example.org,683.876.9389x8331
271,CUS0000271,Erica,Glass,F,1956-06-28,Japanese,powersrodney@example.com,955.490.4259
272,CUS0000272,Jeremiah,Glass,M,1966-04-14,Australian,ginamoore@example.net,310-639-2405
273,CUS0000273,Jerry,Johnson,M,1964-08-13,Malaysian,jamesmills@example.com,+1-679-420-6980
274,CUS0000274,Amy,Gonzalez,F,1997-10-17,Australian,brian01@example.com,+1-345-410-4636x81579
275,CUS0000275,Cristian,Rasmussen,M,1988-07-19,Australian,williamssandra@example.com,876-220-5554x38404
276,CUS0000276,Terry,Avery,F,1965-09-29,Australian,matthewlong@example.org,868-693-6392
277,CUS0000277,Theodore,Murphy,M,1987-04-18,Australian,jamietaylor@example.net,+1-332-448-2629x25188
278,CUS0000278,Evan,Hobbs,M,1999-11-15,Japanese,cannonnicole@example.com,(547)542-3122x09949
279,CUS0000279,David,Johnson,M,1955-10-21,Australian,manderson@example.com,001-252-667-7223x306
280,CUS0000280,Travis,Walker,M,1996-01-30,Indonesian,katherinejones@example.com,+1-275-373-6609x656
281,CUS0000281,Jocelyn,Wilcox,F,1953-04-13,Singaporean,aprilfoster@example.net,6866803476
282,CUS0000282,Julia,Henderson,F,1992-02-13,Singaporean,vaughnrebecca@example.com,+1-271-481-2982x6657
283,CUS0000283,Jesse,Mosley,M,1964-02-20,Malaysian,udavis@example.net,+1-821-811-7518x6892
284,CUS0000284,Amanda,Jackson,F,1973-03-16,Malaysian,fernandothomas@example.net,5642474212
285,CUS0000285,Marcus,King,M,1981-08-09,Australian,ifoley@example.org,+1-273-539-7767x199
286,CUS0000286,Sonia,Ramirez,F,1993-03-04,Malaysian,brandonhernandez@example.net,(402)409-9451x016
287,CUS0000287,Megan,Carr,F,1997-06-14,Malaysian,tammycurry@example.com,3146556168
288,CUS0000288,Kaitlin,Martinez,F,1969-01-25,Malaysian,alison83@example.net,690.819.8179
289,CUS0000289,Lee,Stewart,M,1986-02-23,Australian,sara99@example.com,877.829.3430x10713
290,CUS0000290,Angel,Bailey,M,2005-03-31,Japanese,alexharris@example.com,214-448-8501x556
291,CUS0000291,Cory,Bass,M,1996-02-27,Malaysian,zhendricks@example.org,+1-727-227-8576x0849
292,CUS0000292,Daniel,Jennings,M,2004-10-20,Indonesian,carl24@example.org,868-329-9629x14504
293,CUS0000293,Jonathan,Young,M,1981-02-23,Indonesian,javier42@example.org,(903)617-8078x235
294,CUS0000294,Reginald,Thomas,M,1957-01-30,Singaporean,jamiejohnson@example.com,001-681-204-0915x701
295,CUS0000295,Kenneth,Collins,M,1964-09-03,Japanese,james44@example.net,771-742-2410x98813
296,CUS0000296,Devin,Harding,M,2005-02-08,Singaporean,audrey21@example.com,+1-358-870-2070x160
297,CUS0000297,James,Bush,M,1990-09-25,Australian,tjensen@example.com,981.679.2171
298,CUS0000298,Michael,Mckinney,M,1982-01-24,Japanese,ohall@example.org,+1-345-762-5577x017
299,CUS0000299,John,Singleton,M,1969-08-08,Australian,cassandra28@example.org,(515)481-4876x9639
300,CUS0000300,Valerie,Reyes,F,1973-07-31,Malaysian,lisagarza@example.com,001-958-732-1971
301,CUS0000301,Justin,Short,M,1962-05-20,Japanese,stephanie19@example.org,+1-696-857-0132x90227
302,CUS0000302,Luis,West,M,1964-05-22,Singaporean,kevin46@example.net,(219)209-8624x058
303,CUS0000303,Michele,Hoover,F,1974-11-04,Indonesian,callahanmichelle@example.org,(896)756-6668x32723
304,CUS0000304,Ryan,Moore,M,1995-12-29,Malaysian,dennisjones@example.org,(876)421-2679
305,CUS0000305,Jordan,Coleman,F,2006-03-14,Australian,ocruz@example.org,(990)797-3846x89500
306,CUS0000306,Brian,Olson,M,1997-05-20,Indonesian,thomasjessica@example.com,281.789.1371x894
307,CUS0000307,Joseph,Smith,M,1981-04-17,Indonesian,vberry@example.com,(444)220-9494x079
308,CUS0000308,Mary,Carter,F,2000-07-28,Japanese,mitchellchristopher@example.net,344-429-4440
309,CUS0000309,Thomas,Stevenson,M,1995-04-02,Japanese,lwood@example.com,001-837-828-0512x927
310,CUS0000310,David,Alexander,M,1993-10-13,Malaysian,jasonnavarro@example.com,9415027674
311,CUS0000311,Jamie,Thornton,F,1982-09-09,Malaysian,dustin60@example.com,665.680.1856x945
312,CUS0000312,Robert,Scott,M,1990-02-23,Japanese,rmurray@example.net,293.385.2580
313,CUS0000313,Alexandra,Davis,F,1957-06-19,Indonesian,ubell@example.com,330-409-1093x911
314,CUS0000314,Jamie,Gallagher,F,1994-06-26,Australian,pauladominguez@example.com,871-774-6542x1406
315,CUS0000315,Zachary,Scott,M,2005-09-15,Australian,gregory17@example.org,+1-662-371-2863x917
316,CUS0000316,Amanda,Jones,F,1999-11-27,Australian,kimberly07@example.org,+1-800-864-2569x0877
317,CUS0000317,Ryan,Norman,M,2003-11-03,Australian,fernandezaaron@example.net,001-371-998-5546x01585
318,CUS0000318,Philip,Roberts,M,1964-03-20,Japanese,angelaponce@example.net,446.215.7173
319,CUS0000319,Cheryl,Cortez,F,1990-09-29,Japanese,tracybrown@example.net,+1-547-987-0050x5061
320,CUS0000320,Teresa,Berg,F,1986-11-28,Australian,joycehall@example.org,2274079032
321,CUS0000321,Mackenzie,Conway,F,2006-03-31,Japanese,bryantgeorge@example.net,811-779-9313
322,CUS0000322,Robin,Hendrix,F,1996-07-23,Malaysian,rnguyen@example.net,+1-325-630-9251
323,CUS0000323,Charles,Perry,M,1997-10-11,Indonesian,angela73@example.net,2212962071
324,CUS0000324,Cassie,Davis,F,1994-09-30,Australian,robert72@example.org,(448)976-3290
325,CUS0000325,Logan,Miller,M,2006-08-21,Australian,michael08@example.org,918.519.5883
326,CUS0000326,Destiny,Lee,F,2004-08-08,Malaysian,ginaschmitt@example.com,222.300.5436x4597
327,CUS0000327,Patrick,Buckley,M,1962-05-13,Australian,kristenwashington@example.org,537-399-5635
328,CUS0000328,Erika,Garcia,F,2000-08-06,Singaporean,ykane@example.org,979-470-6239
329,CUS0000329,Jasmine,Taylor,F,1999-05-19,Singaporean,crystalcantrell@example.org,620-490-4217x76253
330,CUS0000330,Rachel,Little,F,1992-01-04,Malaysian,belindatran@example.org,268-873-9774
331,CUS0000331,Nancy,Wright,F,1972-08-31,Malaysian,lriley@example.org,001-806-900-7806
332,CUS0000332,Rhonda,Horton,F,1957-01-23,Japanese,fsimpson@example.net,001-206-932-5431x07427
333,CUS0000333,John,Taylor,M,1998-03-30,Japanese,xlopez@example.net,501.365.8046x498
334,CUS0000334,Marc,Rogers,M,1954-02-15,Indonesian,pamela16@example.com,590.355.2818x325
335,CUS0000335,Matthew,Mclaughlin,M,2001-08-02,Australian,karenhodges@example.com,(348)964-0155x778
336,CUS0000336,Michelle,Gregory,F,1986-08-28,Japanese,shannon51@example.org,911.462.4112x412
337,CUS0000337,Shaun,Meyer,M,1993-01-30,Australian,cartertara@example.net,(275)567-0431
338,CUS0000338,Sandy,Stone,F,1973-04-02,Australian,plane@example.net,979-788-7749x24243
339,CUS0000339,Wesley,Carrillo,M,1953-08-13,Indonesian,michaelbryant@example.org,+1-428-942-2223x105
340,CUS0000340,Debbie,Lopez,F,1988-09-02,Singaporean,wadetiffany@example.org,(778)428-4106x727
341,CUS0000341,April,Rodgers,F,1984-12-03,Singaporean,deborah47@example.com,001-892-597-5170x28140
342,CUS0000342,Jill,Davis,F,1954-02-20,Japanese,brandywalker@example.com,901.787.1863
343,CUS0000343,Lindsey,Hunt,F,1954-03-18,Australian,raymond65@example.com,(904)655-4781x376
344,CUS0000344,Carla,Luna,F,1979-03-28,Australian,ltaylor@example.net,823-347-8519
345,CUS0000345,Adriana,Fowler,F,1968-12-29,Malaysian,dthompson@example.net,001-623-626-4870
346,CUS0000346,Kathleen,Singh,F,1965-09-03,Malaysian,moodyeric@example.com,+1-771-946-2730x1471
347,CUS0000347,Krystal,Oneill,F,1993-02-16,Malaysian,hmccann@example.com,690.742.9025x72520
348,CUS0000348,Jason,Barr,M,1974-08-15,Indonesian,robertsalyssa@example.org,732.419.2855x44518
349,CUS0000349,Adam,Holmes,M,1975-10-12,Malaysian,kjenkins@example.org,328.833.8988
350,CUS0000350,Joe,Jones,M,2006-02-12,Japanese,sandramendoza@example.com,001-452-479-8524x013
351,CUS0000351,Michael,Parker,M,1964-09-03,Singaporean,tinacoleman@example.org,207-960-3108
352,CUS0000352,Bryan,King,M,1954-11-26,Australian,elizabeth11@example.net,793.725.0124
353,CUS0000353,Caitlyn,Mason,F,1999-12-22,Japanese,williamjones@example.net,001-408-933-4280x13875
354,CUS0000354,Megan,Rodriguez,F,2007-03-14,Indonesian,tina63@example.net,961.751.7182
355,CUS0000355,Michael,Hawkins,M,1953-02-27,Malaysian,murphydarrell@example.com,794.473.8646x317
356,CUS0000356,Adam,Craig,M,1996-02-18,Malaysian,sandersalexandra@example.net,712-566-9121
357,CUS0000357,George,Larson,M,1977-11-27,Malaysian,hallroger@example.com,499-946-5796x784
358,CUS0000358,Brian,King,M,1984-03-26,Japanese,courtneytaylor@example.org,001-301-370-2695x2499
359,CUS0000359,Matthew,Meyer,M,1983-11-21,Malaysian,qharris@example.com,784.885.8800x6167
360,CUS0000360,Jeremy,Johnson,M,1962-06-07,Indonesian,nicole27@example.com,(946)971-9788
361,CUS0000361,Kristina,Moore,F,1954-03-10,Singaporean,lbaker@example.com,+1-254-750-0902x559
362,CUS0000362,Jamie,Patterson,F,1974-09-18,Indonesian,qbell@example.org,434.291.1415
363,CUS0000363,Joshua,Johnson,M,1995-02-26,Japanese,abradley@example.com,3799056965
364,CUS0000364,Ariel,Leonard,F,1973-04-04,Australian,wshaw@example.net,629-845-6371x83440
365,CUS0000365,Regina,Weber,F,1956-08-26,Australian,vargasjoshua@example.net,876.635.1484x68536
366,CUS0000366,Lori,Chavez,F,2002-05-07,Singaporean,nicoleburton@example.net,(297)537-4896
367,CUS0000367,Jackson,Hernandez,M,1960-08-20,Malaysian,megan65@example.org,+1-536-244-2493x6312
368,CUS0000368,Danielle,Wilcox,F,1981-12-24,Indonesian,bcastro@example.com,+1-203-224-2044x8207
369,CUS0000369,Scott,Miller,M,1991-05-02,Australian,michelle65@example.net,+1-316-523-1981x89847
370,CUS0000370,Linda,Mejia,F,1971-09-21,Indonesian,marisa63@example.com,221.923.4764
371,CUS0000371,Joseph,Lyons,M,1958-01-30,Singaporean,amy73@example.com,(557)654-0900
372,CUS0000372,Juan,Parker,M,1998-01-26,Japanese,rebecca18@example.org,760.864.4134x327
373,CUS0000373,Rachel,Hill,F,1955-11-05,Indonesian,aruiz@example.com,001-961-224-8156x985
374,CUS0000374,Philip,Davidson,M,1962-11-24,Indonesian,igibbs@example.org,(734)959-1123x8296
375,CUS0000375,Karen,Moss,F,1968-02-19,Japanese,graceserrano@example.com,216.252.6693
376,CUS0000376,Thomas,Holland,M,1993-01-13,Japanese,rebeccamccann@example.org,320-269-6942x152
377,CUS0000377,Michelle,Graham,F,1981-04-08,Australian,twilson@example.org,544.676.2639
378,CUS0000378,Monica,Lopez,F,1962-09-02,Malaysian,bsparks@example.com,739-873-5971x072
379,CUS0000379,Melissa,Reeves,F,1998-08-09,Malaysian,qfitzgerald@example.org,280-205-3759
380,CUS0000380,David,Harvey,M,1970-12-24,Japanese,ilambert@example.net,4923428757
381,CUS0000381,Evan,Moreno,M,1960-01-17,Singaporean,darryl02@example.com,956-444-9485x625
382,CUS0000382,Justin,Livingston,M,1993-09-20,Malaysian,jbrown@example.org,920.274.2761
383,CUS0000383,Jeremy,Zhang,M,1988-07-24,Singaporean,hellis@example.net,(615)513-4228
384,CUS0000384,Kevin,Bonilla,M,1986-03-11,Singaporean,robertjones@example.com,+1-915-904-1659x15201
385,CUS0000385,Jesse,Moses,M,1990-10-31,Singaporean,riverabradley@example.net,859.323.0450x189
386,CUS0000386,James,Thompson,M,2002-11-08,Australian,ndavis@example.org,(764)521-4764x9251
387,CUS0000387,Katherine,Mcclure,F,1982-10-25,Japanese,anna61@example.com,(992)366-1085x732
388,CUS0000388,Donna,Kim,F,2004-12-09,Malaysian,ievans@example.net,838-864-9081x0818
389,CUS0000389,Brandon,Guerrero,M,1989-01-29,Singaporean,michael91@example.net,6177226016
390,CUS0000390,Laurie,Gibson,F,1996-01-03,Malaysian,qhanson@example.com,(232)219-4168
391,CUS0000391,Jennifer,Smith,F,1995-01-09,Indonesian,zstevens@example.net,001-597-349-9564x1220
392,CUS0000392,Robert,Horton,M,1963-03-16,Malaysian,clarkdeborah@example.net,868.231.4727
393,CUS0000393,Bruce,Barrera,M,2000-09-01,Australian,emaynard@example.org,893.934.9605x016
394,CUS0000394,Omar,Larson,M,1988-02-12,Japanese,benjamin67@example.net,001-797-330-8069
395,CUS0000395,Derek,Wong,M,1982-08-09,Singaporean,simpsonsheila@example.com,760.924.3757x383
396,CUS0000396,Bonnie,Carter,F,1998-10-21,Singaporean,rmoyer@example.net,001-957-329-3417x2232
397,CUS0000397,Ricky,Hahn,M,1983-12-29,Indonesian,jimmy80@example.org,(545)322-8015x619
398,CUS0000398,Justin,Tucker,M,1973-07-21,Malaysian,kayla84@example.org,001-289-310-7711x991
399,CUS0000399,Carol,Wilson,F,1964-05-15,Australian,eric47@example.net,712.655.2137x6037
400,CUS0000400,Jonathan,Miller,M,1975-09-27,Australian,qward@example.org,(786)232-6667
401,CUS0000401,Jessica,Carrillo,F,1999-03-25,Australian,millerleroy@example.org,(706)202-9084x66845
402,CUS0000402,Samantha,Mccullough,F,1991-12-07,Japanese,isabellagriffin@example.org,+1-299-775-6341
403,CUS0000403,Jean,Higgins,F,1958-12-20,Australian,jason88@example.com,752.600.8943x46810
404,CUS0000404,Mark,Gomez,M,1953-08-23,Japanese,westashley@example.org,453.899.8935x449
405,CUS0000405,Joseph,Wright,M,1972-09-14,Australian,mackenzieward@example.org,(566)911-0627
406,CUS0000406,Angela,Rhodes,F,1977-10-20,Japanese,lwiggins@example.com,+1-367-576-2282x7728
407,CUS0000407,Joy,Johnson,F,1961-01-25,Indonesian,sandra19@example.com,715-694-0821
408,CUS0000408,William,Turner,M,1983-06-18,Singaporean,moodydouglas@example.net,(904)643-2701x85106
409,CUS0000409,Keith,Mccullough,M,2003-07-26,Malaysian,ualvarez@example.net,(828)877-7251
410,CUS0000410,David,Foster,M,1987-03-18,Singaporean,rubiopamela@example.net,212-509-4818x139
411,CUS0000411,Nicole,Shaw,F,1951-08-31,Japanese,barrettamanda@example.org,933-297-1895x690
412,CUS0000412,Gina,White,F,1952-01-12,Malaysian,patrick11@example.org,+1-824-422-4124
413,CUS0000413,Anthony,Woodward,M,1962-09-29,Japanese,reeveskenneth@example.org,826-354-6103x39937
414,CUS0000414,Debra,Flores,F,1988-01-13,Australian,bjones@example.com,+1-930-348-9138x2496
415,CUS0000415,Ryan,Mason,M,2003-09-02,Australian,nathanielgalloway@example.org,+1-468-270-0794
416,CUS0000416,Amy,Weeks,F,1968-12-28,Australian,mary65@example.net,698.340.2891
417,CUS0000417,Jennifer,Martinez,F,1959-11-25,Malaysian,natalie39@example.net,254-974-3553x79502
418,CUS0000418,Aaron,Smith,M,1962-03-16,Singaporean,speters@example.net,868.411.8071x5695
419,CUS0000419,Sara,Cain,F,1950-12-20,Australian,fordsharon@example.com,5305453194
420,CUS0000420,Veronica,Coffey,F,1952-11-24,Malaysian,trevor93@example.org,561.449.8728
421,CUS0000421,Ana,Anderson,F,1954-10-27,Japanese,jordanhudson@example.org,843.608.9487x06056
422,CUS0000422,Bryan,Holmes,M,1984-02-13,Australian,zachary03@example.org,568-875-0635x190
423,CUS0000423,Tyler,Stark,M,1963-10-17,Malaysian,markbrown@example.net,307-960-9543
424,CUS0000424,Cynthia,Peterson,F,1954-02-05,Malaysian,april31@example.net,+1-471-279-1100x651
425,CUS0000425,Thomas,Ramos,M,1970-11-29,Australian,rjones@example.org,+1-204-966-1963
426,CUS0000426,James,Pope,M,1992-08-07,Japanese,morgansharon@example.org,485.693.1109x193
427,CUS0000427,Heather,Olson,F,1992-08-23,Australian,ilopez@example.org,4244968549
428,CUS0000428,John,Morrison,M,1970-03-15,Singaporean,tara89@example.net,+1-520-938-8065x33315
429,CUS0000429,Melissa,Holden,F,1991-03-18,Japanese,melissa95@example.net,565-521-7073x0337
430,CUS0000430,Karen,Tate,F,2005-10-31,Australian,lindsay63@example.com,(405)601-5081
431,CUS0000431,Jeremiah,Welch,M,2002-06-28,Singaporean,bradley03@example.org,323-242-5832x3024
432,CUS0000432,Sandra,Taylor,F,1994-12-16,Japanese,morganjason@example.com,455.428.9611
433,CUS0000433,Robert,Lee,M,1976-02-18,Malaysian,louis63@example.org,001-999-538-4253x04289
434,CUS0000434,Monica,Mueller,F,2004-03-22,Australian,jacksonpaul@example.net,001-885-278-7255x87774
435,CUS0000435,Daniel,Jacobson,M,1981-02-27,Indonesian,randytorres@example.com,001-925-748-1214
436,CUS0000436,David,Williams,M,1985-04-03,Singaporean,ronald76@example.com,(375)646-0273x415
437,CUS0000437,Sarah,Hunt,F,1994-03-13,Japanese,hartmansara@example.org,615-608-3535
438,CUS0000438,Patrick,Mack,M,2007-12-05,Japanese,james92@example.net,001-484-804-4566x9078
439,CUS0000439,Crystal,Cummings,F,1964-09-04,Indonesian,lhall@example.net,001-777-451-5366x37780
440,CUS0000440,Kenneth,Anderson,M,2000-08-08,Indonesian,porterdonna@example.com,736-866-8459x09022
441,CUS0000441,Veronica,Harris,F,1976-12-23,Indonesian,fergusonjacob@example.org,597-341-2182x09702
442,CUS0000442,Thomas,Cruz,M,1964-05-28,Australian,kellywarren@example.com,3584025662
443,CUS0000443,Kimberly,Mendoza,F,1955-01-28,Japanese,nfriedman@example.org,546.972.9949
444,CUS0000444,Desiree,Smith,F,1960-02-08,Australian,zbrown@example.net,385.697.7790
445,CUS0000445,Maria,Ellison,F,1973-12-29,Australian,peter26@example.org,(296)576-2916
446,CUS0000446,Stephen,Moore,M,1993-02-19,Australian,elizabeth13@example.com,(281)951-1856x72438
447,CUS0000447,Alexander,Fowler,M,1996-05-15,Australian,vjames@example.com,960.904.1257
448,CUS0000448,Barry,Kelley,M,1966-11-19,Japanese,rtaylor@example.org,(409)312-4186
449,CUS0000449,Michael,Smith,M,1968-12-27,Indonesian,scottthompson@example.net,9832708164
450,CUS0000450,Linda,Williams,F,1976-01-29,Australian,sarahbrooks@example.org,510.360.0531
451,CUS0000451,Rebecca,Rivas,F,1961-10-26,Japanese,bradleyhunt@example.com,483-293-8661x33155
452,CUS0000452,Jennifer,Stewart,F,1976-11-17,Indonesian,stephenjones@example.com,+1-495-601-3649x7189
453,CUS0000453,Tina,Greene,F,1993-04-29,Malaysian,xgregory@example.net,(952)857-1509
454,CUS0000454,Kayla,Harmon,F,1984-08-26,Singaporean,hallchristina@example.org,836-539-1025x7432
455,CUS0000455,Maria,Young,F,1999-10-02,Japanese,vstevenson@example.org,250-586-4035x533
456,CUS0000456,Rebecca,Horton,F,1965-07-13,Malaysian,lboyd@example.com,+1-501-571-3023x2129
457,CUS0000457,Katie,Simmons,F,1982-03-07,Japanese,frank33@example.com,(993)344-9734
458,CUS0000458,Tiffany,Ward,F,1976-02-06,Australian,thomashenderson@example.net,001-462-670-6614x9828
459,CUS0000459,Jamie,Torres,F,1969-09-01,Singaporean,ehart@example.org,727-832-3008x57666
460,CUS0000460,John,Davidson,M,1990-06-06,Japanese,ortizbenjamin@example.org,(592)536-4587x5066
461,CUS0000461,Karen,Dorsey,F,1974-12-28,Singaporean,terrydeanna@example.com,+1-872-343-9920x116
462,CUS0000462,Kelly,Lopez,F,1979-03-06,Indonesian,mariaking@example.com,686.294.6119x52436
463,CUS0000463,Victoria,Velasquez,F,1950-07-03,Australian,jonesheather@example.net,(546)422-5223x72817
464,CUS0000464,Christina,Brady,F,2005-06-17,Australian,jordanbarrera@example.com,291.521.4161x415
465,CUS0000465,John,Chambers,M,1957-04-03,Australian,brownkaren@example.org,+1-890-713-8069x84775
466,CUS0000466,Jacob,Wu,M,1971-11-05,Singaporean,shelleyortega@example.com,+1-605-551-0762x091
467,CUS0000467,Isabella,Montgomery,F,1995-03-26,Indonesian,qrobertson@example.org,9508505739
468,CUS0000468,Nancy,Bauer,F,1974-02-05,Indonesian,ecrosby@example.net,001-916-349-3289x802
469,CUS0000469,Elizabeth,Nunez,F,1987-09-27,Indonesian,cjackson@example.org,683.533.2116x0256
470,CUS0000470,Nathan,Wade,M,1996-01-11,Australian,wadesandra@example.net,001-571-553-9915x6686
471,CUS0000471,David,Carter,M,1957-12-22,Indonesian,petersonbrittany@example.org,001-519-852-5690x4098
472,CUS0000472,Veronica,Flores,F,1975-03-27,Malaysian,aprilguzman@example.org,960-987-5243
473,CUS0000473,Brittany,Campbell,F,2001-03-26,Japanese,georgekyle@example.net,749-473-7460
474,CUS0000474,Samantha,Clark,F,2000-04-02,Indonesian,isabellawilliams@example.org,364.620.8656x7566
475,CUS0000475,Diane,Leblanc,F,1998-02-08,Japanese,udavis@example.net,4475292774
476,CUS0000476,Colleen,Goodman,F,2000-06-07,Malaysian,coxmelissa@example.org,+1-826-462-0157x20185
477,CUS0000477,Lori,Powell,F,1952-09-15,Japanese,allentracy@example.net,+1-326-317-6475x011
478,CUS0000478,John,Barnett,M,1985-01-30,Japanese,andrewberry@example.net,341.492.6764x9215
479,CUS0000479,Jared,Haynes,M,1977-03-11,Singaporean,lbrown@example.net,001-213-412-9208x751
480,CUS0000480,Laura,Delgado,F,1956-05-15,Singaporean,melissa01@example.org,445.982.6034x08487
481,CUS0000481,Michael,Mills,M,1974-05-10,Australian,haileybates@example.org,503.724.3298
482,CUS0000482,Donald,Daniel,M,1979-02-11,Indonesian,piercejorge@example.net,(367)614-6283
483,CUS0000483,Whitney,Terry,F,1963-07-03,Singaporean,anne89@example.org,(825)366-0931x41818
484,CUS0000484,Erin,Davis,F,1973-02-02,Indonesian,dustin34@example.org,963-361-1284
485,CUS0000485,Joseph,Graves,M,1969-08-02,Malaysian,catherine02@example.com,001-462-458-8967x92408
486,CUS0000486,Charles,Bradley,M,1968-08-03,Malaysian,sellersdanielle@example.com,001-839-567-2757x844
487,CUS0000487,Elizabeth,Hodge,F,1971-03-13,Malaysian,ftownsend@example.net,913-212-9014
488,CUS0000488,Tonya,Coleman,F,1985-01-04,Singaporean,timothyrobertson@example.net,+1-716-509-3068
489,CUS0000489,Zachary,Guerrero,M,2006-06-04,Japanese,lawsontami@example.net,001-783-321-5285x06762
