customer_key,customer_id,first_name,last_name,gender,date_of_birth,nationality,email,phone,eff_start_date,eff_end_date,is_current,created_at,updated_at
156,CUS0000141,Rhonda,Rivera,F,2000-02-26,Emirati,rhonda.rivera@outlook.com,742-054-9329,2023-03-21,,1,2023-03-21 14:46:37,2024-07-22 12:25:43
157,CUS0000142,Samantha,Robertson,F,1956-04-20,Australian,samantha.robertson@hotmail.com,612-275-3046,2021-11-24,2023-09-19,0,2021-11-24 16:07:08,2023-09-19 17:21:24
158,CUS0000142,Samantha,Robertson,F,1956-04-20,Australian,samantha58@hotmail.com,499-045-3017,2023-09-20,,1,2023-09-20 04:19:03,2025-12-28 21:09:07
159,CUS0000143,Eric,Sullivan,M,1984-08-06,Emirati,eric.sullivan@gmail.com,414-593-3272,2022-05-14,,1,2022-05-14 01:12:15,2024-03-23 17:21:28
160,CUS0000144,James,Miles,M,1982-06-10,Emirati,james.miles@gmail.com,833-918-7851,2023-05-08,,1,2023-05-08 11:45:10,2024-02-27 23:09:17
161,CUS0000145,Amy,Kelley,F,1984-10-18,Malaysian,amy.kelley@gmail.com,398-225-8713,2022-12-03,,1,2022-12-03 05:08:17,2024-10-26 21:14:36
162,CUS0000146,Ann,Dixon,F,2005-06-07,Singaporean,ann.dixon@outlook.com,072-867-9087,2022-10-30,,1,2022-10-30 23:45:31,2024-12-16 14:18:15
163,CUS0000147,Miranda,Foster,F,2005-12-17,Emirati,miranda.foster@gmail.com,039-106-5180,2023-05-21,,1,2023-05-21 11:31:20,2023-05-21 11:31:20
164,CUS0000148,Victoria,Kennedy,F,1969-12-08,Australian,victoria.kennedy@gmail.com,622-656-7661,2022-11-07,,1,2022-11-07 22:37:21,2022-11-07 22:37:21
165,CUS0000149,Shannon,Anderson,M,1974-01-24,Emirati,shannon.anderson@yahoo.com,128-682-3004,2022-05-20,,1,2022-05-20 22:18:42,2022-08-22 04:15:49
166,CUS0000150,Kimberly,Patel,F,2006-06-06,Indonesian,kimberly.patel@outlook.com,337-524-3106,2022-09-15,,1,2022-09-15 08:41:35,2024-01-28 21:04:54
167,CUS0000151,Cynthia,Jones,F,1990-10-26,Malaysian,cynthia.jones@yahoo.com,079-030-6738,2021-11-10,,1,2021-11-10 08:36:10,2024-01-02 03:58:58
168,CUS0000152,Anthony,Gordon,M,1970-01-31,Emirati,anthony.gordon@yahoo.com,395-995-3428,2021-11-13,,1,2021-11-13 02:16:20,2024-06-11 23:48:02
169,CUS0000153,Denise,Hawkins,F,1990-08-30,Indonesian,denise.hawkins@hotmail.com,268-705-6856,2022-04-08,,1,2022-04-08 19:46:20,2023-02-25 18:27:18
170,CUS0000154,James,Webster,M,1982-08-16,Emirati,james.webster@outlook.com,334-270-8668,2022-07-11,,1,2022-07-11 21:26:27,2022-07-11 21:26:27
171,CUS0000155,Jasmine,Scott,F,1972-11-15,Japanese,jasmine.scott@hotmail.com,175-183-0469,2022-09-06,,1,2022-09-06 23:02:07,2022-09-06 23:02:07
172,CUS0000156,Shelly,Lopez,F,2002-03-27,Emirati,shelly.lopez@gmail.com,983-735-4033,2022-12-22,,1,2022-12-22 21:50:08,2026-03-13 18:48:42
173,CUS0000157,Yvonne,Mendoza,F,1966-11-28,Japanese,yvonne.mendoza@gmail.com,936-385-4678,2022-10-11,,1,2022-10-11 10:40:30,2024-04-25 21:03:34
174,CUS0000158,Dennis,Hunt,M,1984-03-28,Indonesian,dennis.hunt@hotmail.com,717-535-5609,2023-03-28,,1,2023-03-28 19:08:20,2024-07-11 22:16:05
175,CUS0000159,Brianna,Green,F,1990-02-22,Australian,brianna.green@yahoo.com,964-235-3693,2022-06-17,,1,2022-06-17 07:03:56,2026-02-26 08:51:28
176,CUS0000160,Tony,Morgan,M,2002-05-07,Singaporean,tony.morgan@gmail.com,777-252-2872,2023-05-08,,1,2023-05-08 21:13:36,2025-05-24 06:15:18
177,CUS0000161,Tyler,Warren,M,2007-07-02,Singaporean,tyler.warren@outlook.com,100-623-1203,2022-06-22,,1,2022-06-22 04:21:29,2023-08-07 22:53:18
178,CUS0000162,Antonio,Little,M,1992-05-09,Thai,antonio.little@outlook.com,770-088-6008,2022-12-07,,1,2022-12-07 17:14:03,2022-12-07 17:14:03
179,CUS0000163,Kimberly,Mitchell,F,1984-07-29,Japanese,kimberly.mitchell@outlook.com,621-182-3398,2021-12-08,,1,2021-12-08 06:19:33,2022-05-11 16:21:06
180,CUS0000164,Derek,Sanders,M,1975-10-15,Australian,derek.sanders@hotmail.com,679-334-1016,2022-03-16,,1,2022-03-16 14:24:46,2024-04-03 11:15:05
181,CUS0000165,John,Walsh,M,1998-03-25,British,john.walsh@gmail.com,217-659-1803,2021-11-06,,1,2021-11-06 21:42:19,2021-11-06 21:42:19
182,CUS0000166,Stacy,Alvarez,F,1953-07-27,Japanese,stacy.alvarez@hotmail.com,148-902-5039,2021-09-14,,1,2021-09-14 09:16:08,2022-04-23 09:05:47
183,CUS0000167,Micheal,Sanders,M,1955-08-21,Emirati,micheal.sanders@gmail.com,429-396-8562,2023-01-29,,1,2023-01-29 21:45:18,2024-11-30 04:23:47
184,CUS0000168,Blake,Mcgee,M,1973-12-08,Singaporean,blake.mcgee@hotmail.com,016-315-9996,2023-01-16,,1,2023-01-16 03:15:18,2025-05-01 08:23:43
185,CUS0000169,Mark,Bowers,M,1981-01-22,Malaysian,mark.bowers@gmail.com,735-866-2961,2023-01-15,,1,2023-01-15 18:45:17,2025-10-19 16:43:24
186,CUS0000170,Robert,Marquez,M,1955-12-26,Singaporean,robert.marquez@yahoo.com,426-265-5110,2022-01-20,,1,2022-01-20 23:16:44,2022-01-20 23:16:44
187,CUS0000171,Heather,Nelson,F,1959-06-02,Thai,heather.nelson@hotmail.com,126-788-8610,2021-08-03,,1,2021-08-03 14:05:41,2023-11-30 04:59:34
188,CUS0000172,Brandon,George,M,1972-06-23,Emirati,brandon.george@hotmail.com,604-661-8398,2021-10-04,,1,2021-10-04 14:54:48,2021-10-04 14:54:48
189,CUS0000173,Jamie,Taylor,F,1970-11-22,Australian,jamie.taylor@hotmail.com,472-126-4647,2023-01-23,,1,2023-01-23 21:22:52,2023-01-23 21:22:52
190,CUS0000174,Heather,Raymond,F,1999-06-17,Singaporean,heather.raymond@outlook.com,799-371-2406,2022-02-08,,1,2022-02-08 23:03:00,2024-02-12 05:11:05
191,CUS0000175,Robert,Rivera,M,1973-03-06,British,robert.rivera@outlook.com,692-459-3752,2022-03-31,,1,2022-03-31 05:01:53,2022-03-31 05:01:53
192,CUS0000176,Doris,Neal,F,1983-10-25,Singaporean,doris.neal@yahoo.com,935-646-5193,2022-08-28,,1,2022-08-28 16:25:51,2022-10-10 02:45:45
193,CUS0000177,Michael,Pierce,M,1999-11-20,Thai,michael.pierce@yahoo.com,737-416-7243,2021-12-08,,1,2021-12-08 03:46:01,2023-02-01 06:01:05
194,CUS0000178,Mike,Mccormick,M,1955-06-08,Australian,mike.mccormick@yahoo.com,797-968-8680,2023-01-30,,1,2023-01-30 03:41:41,2023-01-30 03:41:41
195,CUS0000179,Michael,Burnett,M,1990-10-23,Indonesian,michael.burnett@outlook.com,113-529-0965,2023-02-03,,1,2023-02-03 00:44:04,2023-02-03 00:44:04
196,CUS0000180,Brian,Garcia,M,1965-07-04,Japanese,brian.garcia@yahoo.com,888-993-7567,2023-01-15,,1,2023-01-15 10:38:10,2023-10-11 11:35:11
197,CUS0000181,Michael,Hernandez,M,1952-01-27,Thai,michael.hernandez@yahoo.com,714-611-2545,2022-05-14,,1,2022-05-14 03:16:37,2022-05-14 03:16:37
198,CUS0000182,Christine,Webb,F,1982-10-21,Indonesian,christine.webb@yahoo.com,177-514-0105,2022-10-11,,1,2022-10-11 05:22:41,2023-02-18 09:20:46
199,CUS0000183,Rebecca,Spears,F,2000-10-15,Emirati,rebecca.spears@outlook.com,382-825-8673,2023-02-04,,1,2023-02-04 12:12:16,2023-02-04 12:12:16
200,CUS0000184,Mark,Lopez,M,1995-02-17,Indonesian,mark.lopez@outlook.com,660-937-9660,2022-11-24,,1,2022-11-24 18:52:06,2023-03-28 19:13:34
201,CUS0000185,Diana,Padilla,F,2004-07-26,British,diana.padilla@hotmail.com,191-825-5371,2021-12-15,,1,2021-12-15 08:58:59,2024-06-10 04:33:59
202,CUS0000186,Joseph,Fowler,M,1991-01-09,Singaporean,joseph.fowler@outlook.com,696-915-5792,2023-02-17,,1,2023-02-17 03:24:24,2023-02-17 03:24:24
203,CUS0000187,Michele,Evans,F,1992-03-20,Thai,michele.evans@hotmail.com,912-513-4125,2022-11-15,,1,2022-11-15 11:39:25,2025-06-01 14:54:08
204,CUS0000188,Jasmine,Carlson,F,1989-07-07,Singaporean,jasmine.carlson@gmail.com,662-782-8274,2021-09-11,,1,2021-09-11 08:38:56,2026-01-02 22:17:13
205,CUS0000189,Ryan,Harvey,M,1974-10-31,British,ryan.harvey@hotmail.com,072-368-8767,2022-04-13,,1,2022-04-13 16:25:30,2024-10-27 23:52:46
206,CUS0000190,Katherine,Miller,F,1952-07-02,British,katherine.miller@gmail.com,340-438-4279,2022-12-23,,1,2022-12-23 18:36:53,2024-05-28 00:48:33
207,CUS0000191,Kathleen,Dixon,F,1989-05-16,Malaysian,kathleen.dixon@hotmail.com,148-580-7836,2021-08-13,2022-05-07,0,2021-08-13 02:21:30,2022-05-07 02:21:33
208,CUS0000191,Kathleen,Dixon,F,1989-05-16,Malaysian,kathleen22@outlook.com,340-745-1713,2022-05-08,,1,2022-05-08 19:02:42,2022-05-08 19:02:42
209,CUS0000192,Daniel,Rojas,M,1997-04-18,Indonesian,daniel.rojas@outlook.com,596-292-3309,2022-02-22,,1,2022-02-22 21:51:45,2025-11-15 09:44:44
210,CUS0000193,Linda,Jackson,F,1998-04-24,Indonesian,linda.jackson@outlook.com,449-481-2604,2023-03-30,,1,2023-03-30 09:22:15,2026-02-01 19:44:16
211,CUS0000194,Michael,Anderson,M,1960-05-08,Malaysian,michael.anderson@hotmail.com,536-729-4667,2021-07-23,,1,2021-07-23 21:40:58,2021-07-23 21:40:58
212,CUS0000195,Rebecca,Mack,F,1977-10-24,Singaporean,rebecca.mack@outlook.com,845-775-9017,2022-10-01,,1,2022-10-01 09:13:05,2025-11-22 05:04:34
213,CUS0000196,Hunter,Brown,M,1986-10-08,Japanese,hunter.brown@gmail.com,636-374-5458,2022-08-17,,1,2022-08-17 22:30:10,2024-05-10 12:55:15
214,CUS0000197,Sarah,Kramer,F,1996-11-05,Thai,sarah.kramer@gmail.com,001-701-2770,2022-04-23,,1,2022-04-23 15:30:31,2022-04-23 15:30:31
215,CUS0000198,Whitney,Blankenship,F,1994-08-19,Singaporean,whitney.blankenship@yahoo.com,424-154-1520,2022-03-29,,1,2022-03-29 11:29:16,2022-10-02 11:21:36
216,CUS0000199,Nicholas,Fischer,M,1979-08-11,British,nicholas.fischer@hotmail.com,110-371-2938,2022-11-05,,1,2022-11-05 04:44:05,2022-11-05 04:44:05
217,CUS0000200,Alexandra,Dominguez,F,2006-01-02,Thai,alexandra.dominguez@gmail.com,162-713-6111,2022-01-24,,1,2022-01-24 19:05:05,2022-01-24 19:05:05
218,CUS0000201,Stanley,Taylor,M,2003-01-13,Singaporean,stanley.taylor@outlook.com,221-890-9275,2022-12-08,,1,2022-12-08 12:31:28,2026-05-04 00:20:09
219,CUS0000202,Nicole,Gillespie,F,1992-04-28,British,nicole.gillespie@outlook.com,731-121-9656,2022-01-25,,1,2022-01-25 07:36:33,2024-01-01 11:57:21
220,CUS0000203,Danielle,Newman,F,1967-04-16,Singaporean,danielle.newman@outlook.com,899-940-4389,2022-06-25,,1,2022-06-25 20:02:00,2025-06-08 18:06:33
221,CUS0000204,Jenna,Lucas,F,2003-09-27,Indonesian,jenna.lucas@yahoo.com,376-137-9180,2022-03-02,,1,2022-03-02 23:17:31,2022-03-17 10:51:26
222,CUS0000205,James,Combs,M,1979-01-15,Japanese,james.combs@yahoo.com,582-710-9104,2021-11-09,,1,2021-11-09 21:38:49,2023-06-24 23:04:33
223,CUS0000206,Tiffany,Sanders,F,1969-11-23,Singaporean,tiffany.sanders@gmail.com,866-618-8924,2021-07-29,,1,2021-07-29 18:39:38,2022-04-19 02:11:46
224,CUS0000207,Kayla,Harris,F,2005-05-22,Australian,kayla.harris@outlook.com,285-691-4630,2021-12-01,2022-07-12,0,2021-12-01 19:56:03,2022-07-12 03:33:30
225,CUS0000207,Kayla,Harris,F,2005-05-22,Australian,kayla19@outlook.com,990-421-0202,2022-07-13,,1,2022-07-13 20:41:34,2025-02-08 14:50:22
226,CUS0000208,Kathleen,Reed,F,1985-08-06,British,kathleen.reed@hotmail.com,425-241-0564,2022-07-06,,1,2022-07-06 13:07:32,2024-05-01 15:34:27
227,CUS0000209,Michael,Ray,M,1955-08-24,Emirati,michael.ray@outlook.com,778-507-9252,2021-12-10,,1,2021-12-10 04:41:32,2023-04-22 17:10:10
228,CUS0000210,Stephanie,Craig,F,1958-04-01,British,stephanie.craig@gmail.com,380-003-0756,2023-05-10,,1,2023-05-10 08:59:33,2025-04-04 02:21:11
229,CUS0000211,Timothy,Mathews,M,1988-01-09,Thai,timothy.mathews@yahoo.com,635-365-4195,2021-08-26,2022-06-18,0,2021-08-26 07:05:07,2022-06-18 14:25:59
230,CUS0000211,Timothy,Mathews,M,1988-01-09,Thai,timothy54@outlook.com,380-617-4451,2022-06-19,,1,2022-06-19 04:09:38,2023-07-21 15:04:28
231,CUS0000212,Juan,Smith,M,1964-01-21,Australian,juan.smith@gmail.com,494-937-5973,2022-12-15,,1,2022-12-15 19:17:16,2022-12-15 19:17:16
232,CUS0000213,Philip,Sanchez,M,1950-11-01,Singaporean,philip.sanchez@yahoo.com,603-850-5064,2021-08-14,,1,2021-08-14 03:12:32,2024-03-21 14:38:57
233,CUS0000214,Victoria,Barnes,F,1954-06-23,Thai,victoria.barnes@outlook.com,241-038-6571,2022-08-20,,1,2022-08-20 13:54:11,2022-08-20 13:54:11
234,CUS0000215,Kathy,Walsh,F,1977-03-27,Japanese,kathy.walsh@outlook.com,199-062-3445,2023-05-15,,1,2023-05-15 09:50:37,2023-10-13 21:23:59
235,CUS0000216,Mercedes,Moss,F,1972-01-17,Emirati,mercedes.moss@hotmail.com,743-132-9121,2021-09-30,2023-04-10,0,2021-09-30 01:00:34,2023-04-10 20:42:18
236,CUS0000216,Mercedes,Moss,F,1972-01-17,Emirati,mercedes92@gmail.com,185-374-7411,2023-04-11,,1,2023-04-11 08:09:16,2023-09-15 22:10:57
237,CUS0000217,Brooke,Parks,F,2006-08-20,Emirati,brooke.parks@gmail.com,903-521-3568,2021-07-03,,1,2021-07-03 11:37:08,2025-02-26 17:25:49
238,CUS0000218,David,Ewing,M,1952-07-07,Thai,david.ewing@hotmail.com,678-831-7121,2021-06-04,,1,2021-06-04 19:05:59,2023-12-13 20:46:48
239,CUS0000219,William,Anderson,M,2006-06-14,Thai,william.anderson@gmail.com,651-994-1013,2023-04-26,,1,2023-04-26 02:11:39,2023-04-26 02:11:39
240,CUS0000220,Jeremy,Anderson,M,2008-01-22,Emirati,jeremy.anderson@hotmail.com,510-702-9667,2021-06-17,,1,2021-06-17 19:00:13,2023-07-02 08:22:49
241,CUS0000221,Jessica,Gomez,F,1963-02-19,Japanese,jessica.gomez@hotmail.com,447-209-9934,2022-06-17,,1,2022-06-17 02:55:12,2025-10-23 10:35:00
242,CUS0000222,John,Miller,M,1976-06-18,Thai,john.miller@gmail.com,263-838-0657,2022-07-22,,1,2022-07-22 16:11:54,2024-09-20 18:34:37
243,CUS0000223,Hailey,Cunningham,F,1972-04-14,Japanese,hailey.cunningham@yahoo.com,642-059-3040,2023-02-13,,1,2023-02-13 18:41:48,2023-11-29 02:39:50
244,CUS0000224,Heather,Silva,F,1966-03-29,Japanese,heather.silva@hotmail.com,213-348-0396,2022-02-25,,1,2022-02-25 15:15:51,2022-08-17 23:57:46
245,CUS0000225,Cynthia,Stewart,F,2000-08-17,British,cynthia.stewart@outlook.com,590-599-2937,2022-07-21,,1,2022-07-21 13:20:27,2026-05-24 11:41:25
246,CUS0000226,John,Davis,M,1966-03-25,British,john.davis@outlook.com,930-870-5932,2022-02-14,2023-06-25,0,2022-02-14 13:57:23,2023-06-25 18:56:08
247,CUS0000226,John,Davis,M,1966-03-25,British,john37@outlook.com,500-292-1851,2023-06-26,,1,2023-06-26 08:49:33,2023-06-26 08:49:33
248,CUS0000227,Jacqueline,Mcmahon,F,1977-04-27,Australian,jacqueline.mcmahon@yahoo.com,915-452-2675,2021-10-08,,1,2021-10-08 03:02:29,2021-10-08 03:02:29
249,CUS0000228,Tracy,Steele,F,1992-02-29,Singaporean,tracy.steele@gmail.com,539-264-4220,2022-11-22,,1,2022-11-22 21:15:46,2026-05-10 07:20:55
250,CUS0000229,Samuel,Townsend,M,1989-01-06,British,samuel.townsend@yahoo.com,029-593-9172,2022-02-07,,1,2022-02-07 14:37:01,2025-08-09 21:28:04
251,CUS0000230,David,Haas,M,1961-10-28,Emirati,david.haas@gmail.com,157-043-3154,2023-01-27,,1,2023-01-27 05:08:51,2024-05-27 23:26:45
252,CUS0000231,April,Cruz,F,2000-04-02,Japanese,april.cruz@hotmail.com,626-765-8617,2023-01-28,,1,2023-01-28 15:31:52,2023-01-28 15:31:52
253,CUS0000232,Marilyn,Mcdaniel,F,1961-06-20,Australian,marilyn.mcdaniel@outlook.com,710-405-4115,2021-10-05,,1,2021-10-05 01:21:12,2024-03-25 07:16:08
254,CUS0000233,Monique,Payne,F,1956-09-26,Japanese,monique.payne@hotmail.com,599-706-2962,2021-07-06,,1,2021-07-06 18:38:12,2022-06-02 09:36:46
255,CUS0000234,Daniel,Lee,M,1997-11-04,Malaysian,daniel.lee@outlook.com,884-443-1069,2022-07-26,2024-05-28,0,2022-07-26 14:03:16,2024-05-28 11:57:55
256,CUS0000234,Daniel,Lee,M,1997-11-04,Malaysian,daniel23@gmail.com,061-497-3103,2024-05-29,,1,2024-05-29 17:24:44,2025-12-17 10:50:18
257,CUS0000235,Carolyn,Carter,F,1955-12-23,Singaporean,carolyn.carter@yahoo.com,714-677-4186,2021-10-16,,1,2021-10-16 18:21:43,2022-08-13 20:54:58
258,CUS0000236,Jaclyn,Griffin,F,1968-04-26,Singaporean,jaclyn.griffin@yahoo.com,774-349-0211,2022-10-26,,1,2022-10-26 23:32:48,2022-12-19 10:14:33
259,CUS0000237,Kimberly,Arellano,F,1990-07-13,Indonesian,kimberly.arellano@hotmail.com,380-686-8793,2022-05-30,,1,2022-05-30 00:13:36,2022-05-30 00:13:36
260,CUS0000238,Blake,Orr,M,1999-01-04,Thai,blake.orr@yahoo.com,089-899-2172,2021-10-02,2022-07-10,0,2021-10-02 13:24:10,2022-07-10 09:36:20
261,CUS0000238,Blake,Orr,M,1999-01-04,Thai,blake52@yahoo.com,061-632-9451,2022-07-11,,1,2022-07-11 05:35:17,2026-03-03 08:53:01
262,CUS0000239,Brandon,Hawkins,M,1987-12-20,Indonesian,brandon.hawkins@outlook.com,548-709-9861,2022-04-12,,1,2022-04-12 09:07:26,2023-01-21 12:35:17
263,CUS0000240,Lacey,Aguilar,F,1957-03-21,Emirati,lacey.aguilar@gmail.com,191-485-6467,2022-08-13,,1,2022-08-13 20:04:31,2022-08-13 20:04:31
264,CUS0000241,John,Jackson,M,1977-10-27,Malaysian,john.jackson@hotmail.com,299-606-5307,2023-05-11,,1,2023-05-11 16:48:26,2023-05-11 16:48:26
265,CUS0000242,Stephanie,Smith,F,2006-01-09,Singaporean,stephanie.smith@gmail.com,444-713-2475,2021-12-21,,1,2021-12-21 09:47:03,2025-06-18 22:36:58
266,CUS0000243,Lisa,Davis,F,1980-06-16,Singaporean,lisa.davis@gmail.com,367-850-8214,2022-11-28,,1,2022-11-28 11:09:30,2025-11-29 04:36:44
267,CUS0000244,Chad,York,M,1989-02-05,Australian,chad.york@yahoo.com,023-303-0705,2022-11-24,,1,2022-11-24 21:36:21,2022-11-24 21:36:21
268,CUS0000245,Denise,Colon,F,1984-10-09,Australian,denise.colon@hotmail.com,610-357-9727,2022-08-24,,1,2022-08-24 11:22:36,2025-07-31 07:54:30
269,CUS0000246,Hailey,Monroe,F,1968-01-02,Singaporean,hailey.monroe@gmail.com,140-602-9333,2022-11-03,,1,2022-11-03 07:50:10,2026-05-27 02:36:21
270,CUS0000247,Marisa,Palmer,F,2003-07-02,Thai,marisa.palmer@outlook.com,072-290-3494,2022-11-30,,1,2022-11-30 10:36:47,2023-04-17 09:31:48
271,CUS0000248,Desiree,Woodard,F,2008-05-08,Australian,desiree.woodard@gmail.com,574-374-8969,2021-08-13,,1,2021-08-13 14:59:56,2023-06-24 17:48:50
272,CUS0000249,Zachary,Levy,M,2007-07-09,Indonesian,zachary.levy@outlook.com,589-944-1715,2021-12-26,,1,2021-12-26 01:39:08,2022-12-19 07:48:58
273,CUS0000250,Shannon,Green,F,1998-10-16,Emirati,shannon.green@yahoo.com,432-830-9652,2022-12-07,,1,2022-12-07 16:39:31,2022-12-07 16:39:31
274,CUS0000251,Mary,Bright,F,1968-01-21,Indonesian,mary.bright@outlook.com,666-099-3538,2022-10-03,,1,2022-10-03 17:19:55,2022-12-27 11:06:04
275,CUS0000252,Susan,Powers,F,1984-12-03,Japanese,susan.powers@hotmail.com,428-241-7248,2023-01-08,,1,2023-01-08 04:31:28,2024-06-09 08:13:05
276,CUS0000253,Steven,Pena,M,1965-07-11,Australian,steven.pena@outlook.com,534-655-4947,2023-03-18,,1,2023-03-18 11:23:04,2025-01-25 05:59:56
277,CUS0000254,Amy,Walters,F,1989-11-21,Singaporean,amy.walters@outlook.com,917-381-6846,2021-07-06,,1,2021-07-06 14:51:01,2023-12-23 05:33:53
278,CUS0000255,Wendy,Cooper,F,1989-02-23,Thai,wendy.cooper@yahoo.com,725-217-5250,2021-05-29,,1,2021-05-29 20:15:18,2025-11-16 13:43:35
279,CUS0000256,Christine,Ayala,F,1989-08-13,Singaporean,christine.ayala@hotmail.com,271-296-6667,2022-03-19,2023-03-18,0,2022-03-19 01:15:09,2023-03-18 16:01:38
280,CUS0000256,Christine,Ayala,F,1989-08-13,Singaporean,christine23@gmail.com,505-830-0335,2023-03-19,,1,2023-03-19 05:43:34,2025-01-04 11:14:02
281,CUS0000257,Emily,Garcia,F,1984-08-26,Japanese,emily.garcia@outlook.com,942-104-4789,2022-07-07,,1,2022-07-07 22:30:58,2023-06-13 19:23:07
282,CUS0000258,Stacy,Cowan,F,1973-09-21,Thai,stacy.cowan@hotmail.com,753-260-3323,2022-12-17,2024-06-10,0,2022-12-17 15:46:24,2024-06-10 21:28:36
283,CUS0000258,Stacy,Cowan,F,1973-09-21,Thai,stacy45@gmail.com,150-648-9090,2024-06-11,,1,2024-06-11 17:38:36,2025-08-30 03:19:39
284,CUS0000259,Matthew,Valdez,M,1951-09-29,British,matthew.valdez@outlook.com,016-761-8472,2021-11-01,,1,2021-11-01 02:11:56,2022-09-24 03:51:32
285,CUS0000260,Mark,Turner,M,1995-06-05,Malaysian,mark.turner@hotmail.com,184-992-6189,2021-08-25,2022-04-30,0,2021-08-25 17:09:24,2022-04-30 19:08:05
286,CUS0000260,Mark,Turner,M,1995-06-05,Malaysian,mark92@outlook.com,173-934-8356,2022-05-01,,1,2022-05-01 07:37:00,2022-05-01 07:37:00
287,CUS0000261,Elizabeth,Williams,F,1984-03-05,British,elizabeth.williams@gmail.com,375-300-1197,2021-09-18,,1,2021-09-18 00:24:29,2023-10-17 05:30:15
288,CUS0000262,Kayla,Cummings,F,1957-04-17,Emirati,kayla.cummings@gmail.com,437-447-0120,2023-03-18,,1,2023-03-18 02:04:31,2025-06-10 04:25:00
289,CUS0000263,Rebecca,Edwards,F,2000-08-28,Japanese,rebecca.edwards@yahoo.com,110-022-5579,2021-12-20,,1,2021-12-20 12:03:51,2021-12-20 12:03:51
290,CUS0000264,Brandon,Briggs,M,1962-11-05,Emirati,brandon.briggs@hotmail.com,166-746-7621,2021-09-05,,1,2021-09-05 09:30:19,2021-09-05 09:30:19
291,CUS0000265,Molly,Jarvis,F,2007-11-10,Emirati,molly.jarvis@yahoo.com,216-979-7296,2023-01-21,,1,2023-01-21 00:35:02,2023-01-21 00:35:02
292,CUS0000266,Lisa,Huffman,F,2007-06-18,Australian,lisa.huffman@gmail.com,277-167-0145,2021-06-04,,1,2021-06-04 03:17:05,2021-06-04 03:17:05
293,CUS0000267,Sean,Warren,M,2001-01-01,Emirati,sean.warren@gmail.com,993-588-9163,2022-06-04,,1,2022-06-04 15:36:15,2024-03-19 14:49:16
294,CUS0000268,Megan,Cruz,F,2007-07-01,Singaporean,megan.cruz@outlook.com,890-028-7721,2022-12-30,,1,2022-12-30 23:26:01,2023-12-21 09:31:24
295,CUS0000269,Cynthia,Cordova,F,1953-10-29,Australian,cynthia.cordova@gmail.com,838-663-1779,2022-05-09,,1,2022-05-09 17:53:27,2023-09-05 04:40:27
296,CUS0000270,Jillian,Wilson,F,1984-03-31,Indonesian,jillian.wilson@outlook.com,016-608-8019,2022-09-18,,1,2022-09-18 02:18:12,2025-10-21 19:45:35
297,CUS0000271,Steve,Hart,M,1994-12-12,Singaporean,steve.hart@gmail.com,755-037-5899,2022-05-28,,1,2022-05-28 15:11:16,2025-02-01 23:30:29
298,CUS0000272,Heidi,Chavez,F,1957-01-11,British,heidi.chavez@gmail.com,305-548-8510,2023-04-22,,1,2023-04-22 02:29:24,2023-09-20 05:15:05
299,CUS0000273,Brenda,Love,F,1999-07-03,Emirati,brenda.love@outlook.com,614-933-1637,2023-02-25,,1,2023-02-25 07:25:47,2026-03-30 20:39:43
300,CUS0000274,Mitchell,Rodriguez,M,1978-08-09,Malaysian,mitchell.rodriguez@hotmail.com,091-779-8270,2022-07-11,,1,2022-07-11 16:42:57,2023-03-22 06:05:28
301,CUS0000275,Juan,Reynolds,M,1990-03-21,Japanese,juan.reynolds@yahoo.com,782-922-1699,2023-04-11,,1,2023-04-11 11:17:00,2024-07-15 17:23:55
302,CUS0000276,Sierra,Barnes,F,1991-11-04,Japanese,sierra.barnes@gmail.com,346-547-2269,2022-11-20,,1,2022-11-20 06:00:58,2025-12-22 03:38:55
303,CUS0000277,Elizabeth,Miles,F,1971-10-06,Malaysian,elizabeth.miles@outlook.com,833-394-5228,2022-07-21,,1,2022-07-21 05:13:29,2022-07-21 05:13:29
304,CUS0000278,Mark,Page,M,2002-03-04,Malaysian,mark.page@yahoo.com,587-996-8460,2022-07-06,,1,2022-07-06 08:06:39,2025-11-26 03:25:14
305,CUS0000279,Jane,Brown,F,1954-04-02,Indonesian,jane.brown@gmail.com,342-442-0438,2021-06-20,,1,2021-06-20 02:24:24,2025-10-16 17:33:08
306,CUS0000280,Jodi,Jensen,F,1996-05-15,Australian,jodi.jensen@hotmail.com,838-638-4066,2022-04-14,,1,2022-04-14 14:50:10,2022-04-14 14:50:10
307,CUS0000281,Vanessa,Edwards,F,1987-12-22,Japanese,vanessa.edwards@hotmail.com,004-397-3598,2022-12-20,,1,2022-12-20 06:21:05,2025-03-30 06:22:22
308,CUS0000282,Patty,Brandt,F,1970-06-02,Emirati,patty.brandt@gmail.com,721-228-1606,2021-12-28,,1,2021-12-28 08:00:45,2021-12-28 08:00:45
309,CUS0000283,Deborah,Martin,F,2007-12-21,Emirati,deborah.martin@hotmail.com,405-720-2590,2023-01-16,,1,2023-01-16 13:44:40,2024-10-17 00:52:46
310,CUS0000284,Sarah,Turner,F,2004-02-26,Thai,sarah.turner@hotmail.com,985-158-3281,2023-01-26,,1,2023-01-26 07:57:24,2026-03-21 04:12:05
